day,area,vi,t_p,a_t,a_h,a_w
20191230,중앙동,116224,0,7.166666667,71.33333333,1.608333333
20191231,중앙동,113005,0,6.208333333,73.95833333,1.229166667
20190101,천지동,39740,0,5.175,59.29166667,1.55
20190102,천지동,41856,0,6.170833333,73.91666667,1.125
20190103,천지동,40807,4,8.845833333,78.29166667,1.229166667
20190104,천지동,42421,7,10.05833333,87.33333333,0.870833333
20190105,천지동,46574,0,9.470833333,69.45833333,1.116666667
20190106,천지동,47663,0,9.545833333,71.41666667,1.2875
20190107,천지동,44422,1,10.18333333,66.54166667,1.295833333
20190108,천지동,51208,0,5.254166667,56.95833333,1.7375
20190109,천지동,53135,2,8.225,65.20833333,1.245833333
20190110,천지동,50400,0,9.1,72.70833333,0.954166667
20190111,천지동,49187,10,10.41666667,79.625,1.495833333
20190112,천지동,50098,0,8.795833333,63.625,1.270833333
20190113,천지동,45575,0,8.35,67.79166667,1.358333333
20190114,천지동,51991,0,9.15,56.875,1.241666667
20190115,천지동,59321,0,5.066666667,61.625,1.329166667
20190116,천지동,64198,0,5.195833333,63.25,1.0875
20190117,천지동,60003,0,6.254166667,67.625,1.725
20190118,천지동,58652,3,9.070833333,77.70833333,1.408333333
20190119,천지동,51587,3,10.6,70.70833333,2.075
20190120,천지동,55138,0,6.0875,57.25,2.229166667
20190121,천지동,58196,0,7.004166667,62.04166667,1.3625
20190122,천지동,54992,0,8.2375,55.125,1.366666667
20190123,천지동,50942,0,8.870833333,59.29166667,1.470833333
20190124,천지동,53154,0,8.591666667,64.66666667,1.783333333
20190125,천지동,55239,0,4.6125,43.54166667,2.079166667
20190126,천지동,59664,0,6.45,41.08333333,1.779166667
20190127,천지동,51448,0,8.041666667,61.04166667,1.595833333
20190128,천지동,48939,0,6.658333333,64.45833333,2.083333333
20190129,천지동,52265,1,9.383333333,68.83333333,1.033333333
20190130,천지동,48479,17,7.304166667,89.33333333,1.070833333
20190131,천지동,44983,0,5.220833333,62.625,1.883333333
20190201,천지동,38666,0,7.095833333,64.20833333,1.241666667
20190202,천지동,37890,9,14.16666667,91.375,2.8375
20190203,천지동,41813,1,10.00833333,60.83333333,2.375
20190204,천지동,44244,0,8.579166667,56.54166667,1.7375
20190205,천지동,42382,0,12.59583333,68.125,1.2375
20190206,천지동,37897,2,12.075,84.75,1.4125
20190207,천지동,41341,0,8.2375,67.5,1.170833333
20190208,천지동,41780,2,6.4375,70.58333333,1.7625
20190209,천지동,43615,0,5.491666667,64.875,1.125
20190210,천지동,44252,1,5.3375,67.375,1.258333333
20190211,천지동,47872,0,6.354166667,47.41666667,1.291666667
20190212,천지동,48322,0,8.379166667,52.20833333,1.283333333
20190213,천지동,49347,0,7.95,53.95833333,1.508333333
20190214,천지동,46509,7,8.0375,72.20833333,1.1
20190215,천지동,46054,1,7.370833333,69,1.370833333
20190216,천지동,47678,0,7.1125,72.54166667,1.383333333
20190217,천지동,45431,5,7.995833333,75.33333333,1.733333333
20190218,천지동,43673,12,12.87916658,86.16666667,1.958333333
20190219,천지동,47336,0,9.641666667,69.625,1.854166667
20190220,천지동,46689,1,10.30833333,70.16666667,1.170833333
20190221,천지동,46956,5,9.825,65,1.7875
20190222,천지동,43263,1,9.920833333,74.70833333,1.333333333
20190223,천지동,49129,0,11.50416667,59.5,2.266666667
20190224,천지동,43431,0,10.61666667,63.04166667,1.733333333
20190225,천지동,41449,0,11.82916667,47.625,1.658333333
20190226,천지동,44218,2,11.425,65.08333333,1.625
20190227,천지동,44529,5,11.69583333,84.08333333,2.054166667
20190228,천지동,46618,0,11.24583333,63.83333333,1.641666667
20190301,천지동,44647,5,11.4125,62.79166667,1.5625
20190302,천지동,47529,6,11.55416667,80.66666667,2.270833333
20190303,천지동,42113,8,11.5,76.25,1.995833333
20190304,천지동,40680,0,11.39166667,52.91666667,1.604166667
20190305,천지동,38126,12,11.55416667,73.75,1.629166667
20190306,천지동,39739,0,10.41666667,47.91666667,1.904166667
20190307,천지동,42985,0,9.520833333,50.375,1.625
20190308,천지동,40732,5,11.00833333,74.125,1.720833333
20190309,천지동,37483,16,12.5,95.08333333,2.604166667
20190310,천지동,42956,1,11.15,71.66666667,1.616666667
20190311,천지동,41462,1,10.55416667,68.70833333,2.529166667
20190312,천지동,42853,0,8.75,41.75,2.679166667
20190313,천지동,43172,0,8.358333333,48.41666667,1.870833333
20190314,천지동,39061,0,10.2375,68.91666667,1.458333333
20190315,천지동,40257,0,8.679166667,54,2.829166667
20190316,천지동,45191,0,12.68333333,59.875,2.108333333
20190317,천지동,42747,3,11.81666667,64.20833333,1.65
20190318,천지동,36990,4,12.37916667,74.16666667,1.258333333
20190319,천지동,40304,6,13.86666671,75.58333333,1.425
20190320,천지동,40096,5,16.30416638,90.66666667,2.5625
20190321,천지동,38911,0,12.95833333,62.29166667,1.175
20190322,천지동,38943,1,10.425,41.41666667,2.008333333
20190323,천지동,41285,0,7.9875,56.58333333,1.941666667
20190324,천지동,38977,0,8.9125,54.79166667,1.425
20190325,천지동,40749,0,13.47916663,56.125,1.5125
20190326,천지동,43362,0,14.85416671,64.16666667,2.2
20190327,천지동,48218,0,15.86666671,80.20833333,1.9125
20190328,천지동,46680,0,16.02499996,72.125,1.179166667
20190329,천지동,41454,0,15.82500004,50.70833333,1.666666667
20190330,천지동,39631,0,8.229166667,40.41666667,2.170833333
20190331,천지동,40271,0,8.6625,41.66666667,2.104166667
20190401,천지동,36851,0,12.00833338,51.5,1.541666667
20190402,천지동,41263,0,12.1375,40.95833333,1.6875
20190403,천지동,42779,0,10.87916667,45.70833333,1.604166667
20190404,천지동,45223,0,14.23333317,59.04166667,2.0375
20190405,천지동,39788,0,13.63333338,82.5,1.3375
20190406,천지동,39864,1,14.73333338,93.33333333,2.008333333
20190407,천지동,38771,0,15.53750004,90.54166667,1.733333333
20190408,천지동,40775,3,14.64583333,81.91666667,1.8125
20190409,천지동,43920,8,13.76250004,93.08333333,2.866666667
20190410,천지동,50045,0,12.2125,79.875,1.395833333
20190411,천지동,47667,0,13.55833338,66.91666667,1.420833333
20190412,천지동,41190,0,13.63333329,55.58333333,2
20190413,천지동,44109,0,15.65833329,63.91666667,1.2125
20190414,천지동,38918,0,14.94583342,47.66666667,2.145833333
20190415,천지동,39322,0,15.77916671,54.79166667,1.725
20190416,천지동,39256,0,16,80.95833333,1.404166667
20190417,천지동,42283,0,15.42083321,85.20833333,0.983333333
20190418,천지동,41344,0,16.07500013,89.66666667,1.683333333
20190419,천지동,38949,0,16.50833329,89.45833333,1.829166667
20190420,천지동,44729,0,17.07083338,82.79166667,1.179166667
20190421,천지동,40671,0,16.90000004,68.75,0.7875
20190422,천지동,37362,12,17.76666696,92.375,2.129166667
20190423,천지동,39103,4,18.06250013,97.29166667,2.020833333
20190424,천지동,43466,0,17.29583333,97.875,1.8
20190425,천지동,41064,0,15.50416663,84.41666667,1.154166667
20190426,천지동,41665,0,13.35416663,70.79166667,1.766666667
20190427,천지동,46639,0,14.70000004,65.54166667,2.058333333
20190428,천지동,42027,8,16.52916671,96,2.1625
20190429,천지동,40802,2,16.66666667,97.75,1.6375
20190430,천지동,49130,0,17.53750004,86.5,0.991666667
20190501,천지동,49066,0,19.01250004,45.20833333,1.6125
20190502,천지동,50476,0,20.82916671,40.375,1.141666667
20190503,천지동,46525,0,19.40000013,51.29166667,1.125
20190504,천지동,45631,0,19.57499996,46.95833333,1
20190505,천지동,45283,0,18.90833325,56.54166667,1.295833333
20190506,천지동,41422,0,16.28333325,52.58333333,1.445833333
20190507,천지동,38327,0,16.01666663,52.08333333,1.870833333
20190508,천지동,43581,0,17.76666658,50.75,1.016666667
20190509,천지동,44068,0,18.73333333,43.20833333,1.141666667
20190510,천지동,39913,0,19.10833329,52.375,1.383333333
20190511,천지동,39888,0,19.61250021,50.95833333,1.3
20190512,천지동,39458,0,19.45000013,90.83333333,1.6
20190513,천지동,39456,3,20.68333346,91.5,1.025
20190514,천지동,46177,0,22.2958335,64.33333333,1.3
20190515,천지동,53287,0,21.92083354,71.41666667,1.604166667
20190516,천지동,51873,2,21.62500008,82.58333333,1.870833333
20190517,천지동,43800,21,19.34166667,99,2.783333333
20190518,천지동,35601,8,20.0708335,99,2.929166667
20190519,천지동,35802,0,18.64999996,85.54166667,1.9125
20190520,천지동,37759,0,18.84999983,42.45833333,1.541666667
20190521,천지동,45445,0,20.12499983,43.58333333,1.795833333
20190522,천지동,47973,0,20.85000021,66.66666667,2.258333333
20190523,천지동,50001,0,23.22916663,59.375,2.383333333
20190524,천지동,43928,0,22.14999983,67.625,1.945833333
20190525,천지동,43342,0,21.72916638,78.70833333,1.216666667
20190526,천지동,38499,16,20.44583346,98.91666667,2.3
20190527,천지동,37458,0,20.24166688,80.75,1.4875
20190528,천지동,47004,0,22.08333342,50.875,1.345833333
20190529,천지동,51442,0,22.25416663,53.25,1.15
20190530,천지동,53885,4,19.24166667,76.04166667,1.020833333
20190531,천지동,54800,0,19.00833329,84,1.758333333
20190601,천지동,43192,0,20.62916646,72.20833333,1.075
20190602,천지동,37882,0,20.59583333,69.41666667,0.966666667
20190603,천지동,39903,0,22.92083346,85.79166667,1.345833333
20190604,천지동,45170,0,22.75833333,93.79166667,1.1375
20190605,천지동,42162,4,22.32083333,95.58333333,1.3625
20190606,천지동,37899,2,21.70000004,94.29166667,2.920833333
20190607,천지동,44908,1,19.79999971,98.04166667,1.716666667
20190608,천지동,44066,0,20.36249983,91.29166667,1.966666667
20190609,천지동,39494,0,19.82916679,89.16666667,1.791666667
20190610,천지동,37294,0,20.11250029,84.5,1.966666667
20190611,천지동,44309,0,19.39999992,94.54166667,1.0375
20190612,천지동,44159,0,20.05416671,83.91666667,1.275
20190613,천지동,43403,7,20.93333329,95.95833333,2.116666667
20190614,천지동,40820,4,21.8375,78.29166667,2.216666667
20190615,천지동,40890,0,22.11666683,65.41666667,1.7
20190616,천지동,37787,0,20.94166654,88.58333333,1.1125
20190617,천지동,38299,9,21.34166658,92.58333333,1.104166667
20190618,천지동,40661,0,18.71250008,89.33333333,1.0125
20190619,천지동,41655,0,22.40000017,87.95833333,1.170833333
20190620,천지동,39884,0,23.00416642,86.91666667,1.095833333
20190621,천지동,43574,0,22.71666654,95.125,1.1625
20190622,천지동,45030,0,22.14166654,83.16666667,1.9
20190623,천지동,41508,0,21.48333329,86.41666667,1.395833333
20190624,천지동,41809,0,23.43333346,72.66666667,1.770833333
20190625,천지동,42638,19,22.37083321,92.66666667,2.4875
20190626,천지동,43066,5,23.81250017,98.91666667,1.7875
20190627,천지동,40592,0,23.1625,97.66666667,1.675
20190628,천지동,41193,4,23.64999988,99,1.266666667
20190629,천지동,42185,0,23.34166688,99,2.004166667
20190630,천지동,37956,4,22.075,99,1.1875
20190701,천지동,38448,1,21.75416675,99,0.820833333
20190702,천지동,39467,0,22.02916683,98.58333333,0.9375
20190703,천지동,41507,0,22.71666671,95.08333333,0.8625
20190704,천지동,39848,0,24.34583292,82.20833333,0.933333333
20190705,천지동,42558,0,24.07916675,78.25,1.3
20190706,천지동,43446,0,23.15416654,95.83333333,3.370833333
20190707,천지동,41741,4,22.01666683,98.875,3.25
20190708,천지동,40679,1,22.14166663,95.83333333,2.6625
20190709,천지동,42573,15,22.09583338,99,3.358333333
20190710,천지동,48212,0,24.82499983,90.08333333,1.916666667
20190711,천지동,42814,0,20.2166665,91.25,1.2
20190712,천지동,41521,13,21.20833354,98.875,1.441666667
20190713,천지동,42125,0,23.27083333,95.45833333,1.404166667
20190714,천지동,40200,0,23.66249975,98.58333333,1.133333333
20190715,천지동,43962,0,24.21666642,94.04166667,1.183333333
20190716,천지동,47270,4,23.95,98.375,2.166666667
20190717,천지동,47607,12,24.32500017,99,1.7875
20190718,천지동,46271,17,24.63749992,99,2.041666667
20190719,천지동,45321,23,23.33750029,99,5.158333333
20190720,천지동,41895,1,24.69999988,98.54166667,4.7625
20190721,천지동,43374,3,25.03333333,99,1.55
20190722,천지동,46635,0,25.41666696,99,1.470833333
20190723,천지동,47074,0,24.97083321,99,1.529166667
20190724,천지동,46621,2,24.98333329,99,1.295833333
20190725,천지동,47855,0,25.53333313,99,1.3125
20190726,천지동,51393,0,25.87916671,99,1.354166667
20190727,천지동,55517,0,26.88750004,99,1.608333333
20190728,천지동,52526,0,27.48749988,99,1.383333333
20190729,천지동,48504,0,27.34999975,99,1.825
20190730,천지동,48169,0,28.06250008,99,1.8625
20190731,천지동,47820,0,28.19999979,98.625,1.241666667
20190801,천지동,46946,0,28.13333325,94.79166667,1.141666667
20190802,천지동,47790,0,25.24166667,84.58333333,1
20190803,천지동,47450,0,28.78333338,93.16666667,1.641666667
20190804,천지동,47776,0,27.8625,89.16666667,1.291666667
20190805,천지동,48784,0,29.39166683,80.16666667,2.15
20190806,천지동,50910,0,28.17083329,95.29166667,1.366666667
20190807,천지동,50477,0,29.1458335,93.95833333,1.4875
20190808,천지동,46350,0,29.34166654,88.04166667,2.004166667
20190809,천지동,46036,0,28.69166658,95.95833333,2.729166667
20190810,천지동,44126,4,27.4583335,98.91666667,2.358333333
20190811,천지동,41531,1,27.34166658,99,4.35
20190812,천지동,46899,0,28.07083342,97.75,1.541666667
20190813,천지동,46241,0,29.58333329,91.08333333,1.216666667
20190814,천지동,45360,0,29.19999988,89.5,1.291666667
20190815,천지동,50525,1,27.42499996,87.54166667,2.091666667
20190816,천지동,45010,0,26.76666675,88,1.9
20190817,천지동,44877,0,27.02083338,97.54166667,1.766666667
20190818,천지동,39425,0,26.92499996,90,1.104166667
20190819,천지동,38972,0,27.69166646,93,1.4
20190820,천지동,40393,4,26.89999975,98.95833333,1.508333333
20190821,천지동,41777,4,27.16666667,99,2.308333333
20190822,천지동,41375,0,27.02916663,91.83333333,1.6875
20190823,천지동,40941,0,26.22916658,87.75,1.258333333
20190824,천지동,39858,2,24.38333371,86.95833333,0.983333333
20190825,천지동,38516,5,24.42500017,97.66666667,1.4875
20190826,천지동,40072,6,25.8833335,99,2.129166667
20190827,천지동,43667,9,24.99583325,99,2.054166667
20190828,천지동,42058,9,22.25416679,99,0.929166667
20190829,천지동,41816,0,24.04166658,88.625,0.804166667
20190830,천지동,40340,0,23.82500013,76.41666667,1.3375
20190831,천지동,39897,4,23.30416667,89.5,1.325
20190901,천지동,34731,9,24.16666671,99,1.845833333
20190902,천지동,35550,4,25.40416679,99,1.3875
20190903,천지동,33837,7,24.62500021,98.66666667,1.4875
20190904,천지동,36159,5,25.94166667,98.70833333,1.154166667
20190905,천지동,33693,8,25.91666642,98.75,1.8625
20190906,천지동,34369,7,25.70416675,99,5.8
20190907,천지동,32144,6,23.98333308,99,2.266666667
20190908,천지동,36150,9,25.72499992,99,2.2
20190909,천지동,35238,0,25.94166654,98.95833333,1.5375
20190910,천지동,34711,0,27.14999996,98.25,1.175
20190911,천지동,36314,1,25.32916667,98.91666667,1.7125
20190912,천지동,37565,0,23.90416667,91.95833333,3.329166667
20190913,천지동,39790,0,24.6166665,77.66666667,2.866666667
20190914,천지동,41043,0,25.06250004,89.95833333,1.345833333
20190915,천지동,37477,0,25.04166642,93.375,1.6875
20190916,천지동,36158,0,23.9541665,82.66666667,2.2625
20190917,천지동,39096,0,24.37083342,66.16666667,2.295833333
20190918,천지동,44857,0,23.80000004,64.75,2.5625
20190919,천지동,49111,0,22.68750017,76.04166667,3.666666667
20190920,천지동,48077,11,20.64166675,97.16666667,4.720833333
20190921,천지동,36147,22,21.51666679,96.79166667,5.958333333
20190922,천지동,32094,1,21.41666683,95,3.470833333
20190923,천지동,36950,0,20.95416683,81.91666667,1.2375
20190924,천지동,38830,0,21.58749992,60.875,1.508333333
20190925,천지동,43030,0,23.14166667,91.75,2.133333333
20190926,천지동,43169,2,24.57499979,98.875,2.275
20190927,천지동,41921,2,24.80416646,98.875,1.133333333
20190928,천지동,40722,2,25.18749992,98.75,0.808333333
20190929,천지동,37908,4,23.87916642,98.79166667,1.020833333
20190930,천지동,40023,7,24.22083338,99,1.158333333
20191001,천지동,38514,19,23.59583338,99,3.375
20191002,천지동,33812,2,24.11666654,89.79166667,5.741666667
20191003,천지동,36599,0,23.11250008,89.79166667,1.754166667
20191004,천지동,40015,0,22.70000025,92,1.070833333
20191005,천지동,45128,1,21.80416667,90.70833333,1.595833333
20191006,천지동,44135,2,21.55416658,92.66666667,2.395833333
20191007,천지동,41137,0,21.33333354,75.16666667,1.508333333
20191008,천지동,40249,0,19.2625,49.83333333,1.620833333
20191009,천지동,43989,0,18.3833335,52.08333333,1.525
20191010,천지동,42545,0,20.74999967,66.58333333,1.333333333
20191011,천지동,41071,0,22.07500013,60.33333333,2.2625
20191012,천지동,40976,0,20.24583338,66.58333333,2.658333333
20191013,천지동,37406,0,19.75833346,76.125,2.779166667
20191014,천지동,39951,0,19.06250017,77.875,1.441666667
20191015,천지동,47333,0,18.62083333,70.20833333,2.679166667
20191016,천지동,52347,0,18.21249992,68.33333333,2.158333333
20191017,천지동,53977,9,19.5833335,93.79166667,2.625
20191018,천지동,48753,0,20.17083338,90.45833333,1.825
20191019,천지동,44494,0,19.9,73.54166667,1.620833333
20191020,천지동,40643,0,19.85416671,68.75,2.070833333
20191021,천지동,40207,0,20.02500008,73.625,2.491666667
20191022,천지동,42488,0,20.48750008,89.04166667,2.470833333
20191023,천지동,48494,2,20.37916642,85.25,3.520833333
